date,date,open,high,low,close,volume,SMA_50,SMA_200,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,VOLUME_SMA_20
2014-04-30,2014-04-30,298.1,304.56,298.1,304.13,4088600.0,316.00353999999794,320.5225049999953,288.44955000349205,301.9912499999953,315.5329499964986,8.968273085066855,0.5789690364044745,47.61865617857231,-1.642149322298451,2.9529331020483047,-4.595082424346756,3802105.0
2014-04-29,2014-04-29,296.44,301.84,290.45,300.38,6509300.0,315.4527399999979,320.1385549999953,288.4793975937349,301.50224999999534,314.52510240625577,8.638643596364954,0.4569122813886821,44.55717769457511,-1.8542936474373164,2.1926310215275517,-4.046924668964868,3991270.0
2014-04-28,2014-04-28,304.0,304.39,288.0,296.58,14479800.0,314.7849399999979,319.7457549999953,288.33840175183724,300.79024999999535,313.24209824815347,8.27942278591697,0.33093875238087034,41.635986721418966,-2.4658241066781557,1.26488044982937,-3.7307045565075256,4472155.0
2014-04-25,2014-04-25,316.25,316.49,302.71,303.83,16180200.0,314.38533999999794,319.39992999999527,288.96931558743137,300.36974999999535,311.77018441255933,7.590933782489188,0.651759567871871,48.56456019323918,-1.8963845504509322,1.4674560048452747,-3.363840555296207,5128520.0
2014-04-24,2014-04-24,329.67,337.4,322.95,337.15,9293700.0,314.45733999999794,319.2328799999953,282.3346048436285,301.9817499999953,321.62889515636215,13.012140737887066,1.3949964414704819,67.60089575822276,2.91991381355723,5.02700349508275,-2.10708968152552,5464365.0
2014-04-23,2014-04-23,333.06,333.13,323.39,324.58,3604600.0,314.19909999999794,318.9843799999953,280.99476378194424,302.9602499999953,324.9257362180464,14.500573073894287,0.9921300121787818,58.76492891462415,4.615783084804264,5.378298213063827,-0.762515128259563,5474155.0
2014-04-22,2014-04-22,332.0,337.5,328.94,329.32,3711600.0,314.1284999999979,318.76152999999533,279.6097279093748,304.3667499999953,329.12377209061583,16.267888716898874,1.0039630757824163,60.84335619770628,6.344058668821276,5.685259037664672,0.6587996311566049,5454950.0
2014-04-21,2014-04-21,323.97,331.1499,322.31,330.87,2999400.0,314.09809999999794,318.59212999999534,279.050869496906,306.07249999999533,333.09413050308467,17.657012964634035,0.9588453682905925,61.526276998368786,7.64144426017026,5.586115703210924,2.0553285569593363,5490710.0
2014-04-17,2014-04-17,319.76,328.66,319.76,324.91,4299200.0,314.1006999999979,318.39892999999535,279.5096190434291,307.43299999999533,335.35638095656157,18.165506602457548,0.8129456283819912,57.382079821047505,7.6217887336459285,4.453168141349273,3.1686205922966546,5523830.0
2014-04-16,2014-04-16,321.17,324.0,314.71,323.68,4284900.0,314.08289999999795,318.1949799999953,280.6721634746752,308.85749999999535,337.0428365253155,18.251353148504144,0.7629470112355928,56.535736899129475,7.292400205120657,3.299023690259202,3.9933765148614553,5523320.0
2014-04-15,2014-04-15,316.7,318.28,305.5,316.08,5398600.0,313.89069999999793,318.0027299999954,281.92045514996784,309.78049999999536,337.6405448500229,17.986958410892836,0.6130561711927468,51.482995690296285,5.914198211110488,1.5366573569992266,4.3775408541112615,5627085.0
2014-04-14,2014-04-14,317.67,320.48,311.28,315.91,4293500.0,313.6600999999979,318.02337999999537,282.46674805426653,310.34399999999533,338.22125194572413,17.965388050504746,0.5998304999868805,51.37239602004183,4.797909968656654,0.336295291636314,4.46161467702034,5666265.0
2014-04-11,2014-04-11,314.0,316.5,309.5,311.73,7287500.0,313.4114999999979,318.0624799999954,283.11916873398593,310.78749999999536,338.4558312660048,17.805305082096186,0.5170321077722985,48.60734007835646,3.3627988887669176,-0.8790526306027378,4.241851519369655,5844160.0
2014-04-10,2014-04-10,330.6,331.0,316.5,317.11,6126700.0,313.2088999999979,318.1142799999954,285.60101256061733,312.03099999999534,338.46098743937335,16.94061643835286,0.5960840411228776,52.17527755963823,2.9866031981626975,-1.004198656965566,3.9908018551282636,5947345.0
2014-04-09,2014-04-09,328.47,332.18,322.5,331.805,5056600.0,313.3609999999979,318.22500499999535,288.80063044378755,314.2052499999954,339.6098695562032,16.1707161520746,0.8463887731336641,60.285569341218526,4.58991729171197,0.47929234926696473,4.110624942445005,6007765.0
2014-04-08,2014-04-08,321.88,328.0,318.44,327.07,6577600.0,313.36239999999793,318.29840499999534,291.9591142384927,315.9232499999954,339.8873857614981,15.1708592270452,0.7325714999894,56.93514709176885,5.009080442873881,0.7187644003431002,4.2903160425307805,5985885.0
2014-04-07,2014-04-07,320.99,324.94,313.13,317.76,7077400.0,313.0299999999979,318.3356049999954,294.53620918963094,316.9422499999954,339.34829081035986,14.138879124108435,0.5182484269962215,50.940498262526745,3.981739631718142,-0.246861128650111,4.228600760368253,6105640.0
2014-04-04,2014-04-04,335.15,335.44,315.61,323.0,12534600.0,312.9775999999979,318.46435499999535,295.26952856749597,317.5897499999954,339.9099714324948,14.056008692030984,0.621196154266799,53.88359816322361,3.8629786615733224,-0.2924976790359448,4.155476340609267,6606375.0
2014-04-03,2014-04-03,341.82,342.5,328.46,333.62,6399300.0,313.0975999999979,318.6852549999954,295.96450782044553,318.87024999999534,341.77599217954514,14.366810437505626,0.8219662101403815,59.22280920395876,5.095511740025017,0.7520283195326005,4.343483420492417,6726585.0
2014-04-02,2014-04-02,345.99,348.295,340.38,341.96,4475500.0,313.4113999999979,318.9413549999954,296.1692522834681,320.57374999999536,344.9782477165226,15.225512205243012,0.9381620602976267,62.85941807594685,6.959211659333732,2.092582591073052,4.86662906826068,6733930.0
2014-04-01,2014-04-01,338.09,344.43,338.0,342.99,3600100.0,313.7529999999979,319.22155499999536,297.4788430827602,322.51674999999534,347.5546569172305,15.526577715567027,0.9088450777391391,63.294792419451355,8.271641669767575,2.724010081205516,5.5476315885620595,6709505.0
2014-03-31,2014-03-31,342.4,346.29,334.06,336.365,4297500.0,313.7762999999979,319.4370299999954,300.7725243422623,324.3159999999953,347.85947565772835,14.518849306067775,0.7558883016078195,58.5413301010921,8.162569118159809,2.0919500236781996,6.070619094481609,6598915.0
2014-03-28,2014-03-28,340.05,347.0,336.08,338.29,3986800.0,313.89389999999787,319.6547799999954,305.85653952190404,326.4014999999953,346.9464604780865,12.588765969575226,0.7893288602984273,59.49324701132581,8.173324503524839,1.6821643272345836,6.491160176290255,6074265.0
2014-03-27,2014-03-27,343.15,343.9999,330.88,338.47,5766400.0,314.1132999999979,319.8900799999954,309.766918362512,328.1334999999953,346.5000816374786,11.194578814710214,0.7813942246854892,59.58668738834702,8.0394480183582,1.2386302736543566,6.800817744703844,5553575.0
2014-03-26,2014-03-26,357.13,357.6,343.4,343.41,4120700.0,314.38809999999785,320.1224799999954,309.28001150976183,328.44649999999535,347.6129884902289,11.670995726995898,0.8903558027238395,62.16613653287695,8.431061654738187,1.3041951280274748,7.126866526710712,5294925.0
2014-03-25,2014-03-25,354.03,358.97,348.84,354.71,4445700.0,315.01089999999783,320.3937299999954,307.74398304636975,329.9529999999953,352.1620169536209,13.461927579761893,1.0573637061851842,67.30656428939176,10.021474091476819,2.315686051812885,7.7057880396639336,5336980.0
2014-03-24,2014-03-24,360.09,361.5,348.6,351.85,4873500.0,315.91229999999786,320.6608799999954,306.9138216721216,331.0794999999954,355.24517832786916,14.598112131904333,0.9297520582330813,64.90300069705373,10.567998560050057,2.289768416308899,8.278230143741158,5395075.0
2014-03-21,2014-03-21,371.0,372.84,358.4,360.62,5414100.0,316.98089999999786,320.98752999999544,305.1872842592068,332.56699999999535,359.9467157407839,16.465684052109143,1.0122953113463686,68.60530953551797,11.892551243686682,2.8914568799564186,9.001094363730264,5515810.0
2014-03-20,2014-03-20,370.64,373.0,366.22,368.97,2558500.0,318.1834999999978,321.3214299999954,303.40846703289725,334.7699999999954,366.1315329670935,18.73616690091619,1.045253958661466,71.66958089182054,13.685314732244137,3.747376294811099,9.937938437433038,5428775.0
2014-03-19,2014-03-19,378.77,379.0,369.42,373.23,2646700.0,319.39709999999786,321.6449799999954,302.17285923139355,337.2474999999954,372.32214076859725,20.800534188453483,1.0129418179560583,73.11151418453164,15.235848214411135,4.238327821582477,10.997520392828658,5346865.0
2014-03-18,2014-03-18,377.32,379.0,375.0,378.77,2483500.0,320.69689999999787,321.98707999999544,302.3538386712297,340.3819999999954,378.4101613287611,22.344402071064984,1.004731213115038,74.90063532567407,16.751864854036057,4.603475568965919,12.148389285070138,5201110.0
2014-03-17,2014-03-17,375.72,378.85,374.88,375.04,2303000.0,321.99449999999786,322.3107799999954,304.20236425505095,343.3384999999954,382.47463574493986,22.797405909879014,0.9050157149725719,71.45333094768091,16.9955763193459,3.8777496274206094,13.117826691925291,5101585.0
2014-03-14,2014-03-14,372.8,378.568,371.55,373.74,4402200.0,323.25289999999785,322.6192799999954,307.9914317277778,346.4389999999954,384.886568272213,22.195866096033136,0.855041960088441,70.23994902339935,16.65384551058827,2.8288150549303825,13.825030455657886,4957320.0
2014-03-13,2014-03-13,376.62,383.11,368.08,371.51,6829000.0,324.43829999999787,322.93137999999544,311.7117722515109,349.15899999999544,386.60622774847997,21.449957038761717,0.798433306600501,68.1035089049234,15.782948059737691,1.5663340832638433,14.216613976473848,4992435.0
2014-03-12,2014-03-12,366.4,371.16,363.61,370.64,2216600.0,325.75289999999785,323.26942999999545,313.42758046520555,351.1007499999954,388.77391953478525,21.460033642645506,0.7593258045617953,67.2441782579904,14.734072123585975,0.41396651768970116,14.320105605896273,4850435.0
2014-03-11,2014-03-11,370.99,372.8,367.28,368.82,2246100.0,327.02909999999787,323.5821049999954,316.45766257211693,353.18824999999543,389.91883742787394,20.79943906847353,0.7127892731187313,65.38547977095845,13.45579475209314,-0.6914486830425055,14.147243435135646,4633860.0
2014-03-10,2014-03-10,372.69,372.73,367.0,370.53,2105800.0,328.41589999999786,323.9020549999954,322.20526278129427,355.8267499999954,389.44823721869653,18.89767265597742,0.7186585308431307,66.3272442809057,12.504673484328634,-1.314055960645609,13.818729444974243,4385280.0
2014-03-07,2014-03-07,374.58,374.99,369.531,372.06,2279800.0,329.92199999999787,324.2628549999954,327.56297697942534,358.27974999999543,388.9965230205655,17.146809452987775,0.724311485955513,67.1874532124135,11.78045292157941,-1.6306212187158664,13.411074140295277,3872540.0
2014-03-06,2014-03-06,374.05,375.33,368.9,372.16,2926600.0,331.41119999999785,324.6350049999954,331.1279184760601,360.2067499999954,389.2855815239307,16.145633874954147,0.7055318142712456,67.24634819100051,11.043520141421823,-1.894043199098764,12.937563340520587,3698905.0
2014-03-05,2014-03-05,364.13,372.728,363.9,372.37,3848300.0,332.9547999999979,325.00245499999545,333.4548090937458,361.7272499999954,389.99969090624506,15.631911008225119,0.6882177424173517,67.37876487464753,10.326930900069556,-2.0885059523608245,12.41543685243038,3667545.0
2014-03-04,2014-03-04,363.9,365.68,362.46,363.9,2704400.0,334.2803999999978,325.34665499999545,335.83419222869964,362.7727499999954,389.7113077712912,14.851478106498424,0.5209226122937748,57.31421953241813,8.499404549617054,-3.1328258422506607,11.632230391867715,3622760.0
2014-03-03,2014-03-03,358.735,360.96,354.48,359.78,2798300.0,335.3831999999978,325.61520499999546,339.80803375118444,363.9434999999954,388.0789662488064,13.263303918773815,0.4137472639419062,53.15498327754996,6.494498957385588,-4.110185147585701,10.60468410497129,3547800.0
2014-02-28,2014-02-28,360.6,365.865,357.084,362.1,3882000.0,336.56799999999777,325.8891049999954,344.01739856776845,365.1339999999954,386.25060143222237,11.566494181438717,0.4281607883320403,55.12961650549491,5.250333408183906,-4.2834805574299075,9.533813965613813,3542560.0
2014-02-27,2014-02-27,357.22,360.59,355.5,360.13,3104900.0,337.92579999999776,326.1529549999954,348.78044288434137,366.21699999999544,383.6535571156495,9.522527417162111,0.325452927443724,53.08343123361896,4.005866183330511,-4.422358225826642,8.428224409157153,3409485.0
2014-02-26,2014-02-26,359.86,364.75,357.17,359.8,3622100.0,339.35539999999776,326.42275499999545,352.69945249894363,367.03649999999544,381.37354750104726,7.812327929811881,0.2476293497854235,52.73036744459772,3.00167993983149,-4.34123557546053,7.34291551529202,3384555.0
2014-02-25,2014-02-25,353.0,361.08,351.58,358.32,3736400.0,340.6675999999978,326.65185499999546,353.424699102486,367.21699999999544,381.0093008975049,7.511798689880709,0.177464983322615,51.089189535610245,2.0366658294820468,-4.244999748647979,6.281665578130026,3349090.0
2014-02-24,2014-02-24,345.19,353.0,343.29,351.78,3644700.0,341.75559999999774,326.8775549999954,353.4055757878771,367.2134999999954,381.0214242121137,7.520379404416478,-0.05886387276265956,44.498366514642676,0.45439997712423974,-4.661812480804629,5.116212457928869,3287650.0
2014-02-21,2014-02-21,352.44,354.141,346.75,346.76,4210000.0,342.48979999999773,327.04820499999545,350.28128637841553,366.5204999999954,382.7597136215753,8.86128531505337,-0.10841923939396264,40.21032597312469,-1.332745574585772,-5.159166426011713,3.826420851425941,3227445.0
2014-02-20,2014-02-20,348.8,350.46,344.38,349.8,3492800.0,343.32559999999773,327.21255499999546,347.820743447894,365.5619999999954,383.3032565520968,9.706291437349403,0.055781182868683506,43.74562127789934,-2.1702677712578406,-4.797350898147025,2.6270831268891843,3274160.0
2014-02-19,2014-02-19,352.64,354.54,346.1,347.38,4168100.0,344.11539999999775,327.36695499999547,345.23197550106363,364.2694999999954,383.30702449892715,10.45243947073911,0.05641554129206495,41.63511917762713,-3.036389167465188,-4.530777835483498,1.4943886680183098,3350230.0
2014-02-18,2014-02-18,355.28,355.73,349.45,353.65,4998000.0,345.10579999999777,327.5036549999955,344.666318989078,363.01349999999536,381.36068101091274,10.108263748272512,0.24482455930358762,48.55967276881764,-2.764123706854889,-3.406809899898559,0.64268619304367,3475955.0
2014-02-14,2014-02-14,359.34,359.34,353.35,357.35,3520200.0,346.24519999999774,327.6604049999955,344.49444879938096,362.1289999999954,379.76355120060987,9.739375305824542,0.364498961566176,52.16623638644302,-2.029913306284925,-2.138079599462876,0.1081662931779509,3536815.0
2014-02-13,2014-02-13,347.7,357.2,346.5,357.2,4175000.0,347.4575999999977,327.7532049999955,344.3863970238376,361.3019999999954,378.2176029761532,9.363691856761388,0.3787509967638424,52.00704254936367,-1.4894632592902894,-1.2781036419745924,-0.2113596173156972,3525455.0
2014-02-12,2014-02-12,356.43,357.75,346.32,349.25,6587700.0,348.36599999999765,327.8316049999955,343.1774734357229,360.1889999999954,377.20052656426793,9.445888999537871,0.1784827052802708,44.2922380651624,-2.1211760895104135,-1.5278531777557731,-0.5933229117546405,3513390.0
2014-02-11,2014-02-11,361.842,363.61,356.25,361.79,3222100.0,348.85879999999764,327.9653549999955,343.3978984987325,359.74649999999536,376.0951015012582,9.088956529813673,0.5624977004866992,55.50451472534886,-0.8783230181608133,-0.2280000851249382,-0.6503229330358751,3563665.0
2014-02-10,2014-02-10,361.61,365.0,359.35,360.87,3449700.0,349.5845999999976,328.09150499999544,343.52397184687715,359.3489999999954,375.1740281531136,8.80760940095475,0.5480567865436914,54.63569525973718,-0.10260219966789919,0.43817658669438075,-0.5407787863622799,3623845.0
2014-02-07,2014-02-07,358.98,361.8,352.49,361.08,4330500.0,350.21979999999763,328.2337549999954,343.8720069713429,358.8764999999954,373.88099302864794,8.361925636620235,0.5734280057245777,54.80958091340145,0.4755357972395018,0.8130516668814254,-0.3375158696419236,3735080.0
2014-02-06,2014-02-06,347.403,354.82,347.403,354.59,3335700.0,350.69419999999764,328.3540049999954,344.1828450064026,358.0029999999954,371.82315499358816,7.720692281122202,0.3765209217415535,48.60844428490478,0.02249123349247384,0.28800568250751796,-0.2655144490150441,3787875.0
2014-02-05,2014-02-05,346.0,349.37,337.73,346.45,4435400.0,351.12499999999767,328.45355499999545,343.64092265548413,356.71749999999537,369.7940773445066,7.331615266709037,0.10740873817776708,42.1648296355406,-1.3671865637729752,-0.8813376918063449,-0.48584887196663035,3863315.0
2014-02-04,2014-02-04,349.59,353.9975,344.02,347.95,4812900.0,351.6103999999977,328.5686549999955,344.0332033080797,355.49649999999536,366.95979669191104,6.449175556955313,0.17084076235602286,43.647293629959115,-2.1251973989349153,-1.311478821574628,-0.8137185773602873,3911545.0
2014-02-03,2014-02-03,358.98,360.85,340.1,346.15,10280800.0,352.21179999999765,328.6841549999954,343.13711279488524,354.6089999999954,366.0808872051055,6.4701613355049,0.13131611003691923,42.24782733305553,-2.8545950116971994,-1.6327011474695297,-1.2218938642276698,4290365.0
2014-01-31,2014-01-31,371.76,375.45,357.76,358.69,16154800.0,353.06739999999763,328.8385049999954,343.1713818398908,354.55449999999536,365.93761816009993,6.4210823216767645,0.6816505785953578,53.44651300459057,-1.665995444727173,-0.3552812643996026,-1.3107141803275704,4958190.0
2014-01-30,2014-01-30,393.77,406.25,387.7,403.01,10473900.0,354.89299999999764,329.2711549999954,332.7035718140312,356.59999999999536,380.49642818595953,13.402371388650858,1.4710656261855914,73.21510071472647,5.027882944943087,5.070877700216526,-0.042994755273438656,5287785.0
2014-01-29,2014-01-29,392.16,392.85,383.24,384.2,3382300.0,356.2347999999976,329.6346049999954,331.06204433566904,357.8034999999953,384.5449556643216,14.947565165978885,0.9935501704048633,61.31469593871021,7.189354878145423,5.78587970673509,1.4034751714103337,5301655.0
2014-01-28,2014-01-28,387.4,394.74,387.12,394.43,2894500.0,357.4872999999976,330.0467049999954,328.38028960096983,359.53499999999536,390.6897103990209,17.33055774766069,1.060027674035065,64.67737600419952,9.915762207113858,6.809829628562818,3.1059325785510388,5265275.0
2014-01-27,2014-01-27,390.5,394.1,380.49,386.28,3936800.0,358.6714999999976,330.4525549999954,327.6830056534197,360.93299999999533,394.182994346571,18.4244689992747,0.8811579595443613,60.188672132143864,10.573004516341712,5.973657550232538,4.599346966109174,5275295.0
2014-01-24,2014-01-24,398.16,400.2,387.27,387.6,4458400.0,360.06829999999763,330.89125499999545,327.8212537463378,362.7239999999954,397.626746253653,19.244795631751987,0.8563616429953242,60.66482960521701,10.997458583142418,5.118489293626595,5.8789692895158225,5315980.0
2014-01-23,2014-01-23,401.0,406.17,397.79,399.87,3025400.0,361.60569999999757,331.40740499999544,327.7631447931499,365.37949999999535,402.9958552068408,20.590293219431274,0.9584508495087801,64.87081128383912,12.686618861018815,5.446119657202393,7.240499203816421,5256750.0
2014-01-22,2014-01-22,408.0,408.06,402.0,404.54,2060500.0,363.02409999999765,331.9475049999954,327.5802163636337,368.11649999999537,408.652783636357,22.02361678238392,0.9492703416863335,66.3457802025948,14.237911605759336,5.597929921554332,8.639981684205004,5185135.0
2014-01-21,2014-01-21,403.0,407.8,401.6,407.05,3122100.0,364.32589999999766,332.4687049999954,328.3829284705967,371.09999999999536,413.817071529394,23.021865550740603,0.9207919540465598,67.14426645031978,15.37674664535848,5.389411968922781,9.9873346764357,5132835.0
2014-01-17,2014-01-17,394.26,403.49,393.66,399.61,4505100.0,365.4582999999976,332.9381549999954,329.7483894169913,373.39799999999536,417.0476105829994,23.37967026229632,0.800254683259544,62.41695324675282,14.894372498704172,3.9256302578147775,10.968742240889394,5108190.0
2014-01-16,2014-01-16,393.68,399.29,389.41,395.8,2601200.0,366.64699999999755,333.38985499999535,331.28225822028844,375.3204999999954,419.3587417797023,23.467005814874206,0.7325195009197858,60.084026015493755,13.752100425338426,2.2266865475592255,11.5254138777792,5062240.0
2014-01-15,2014-01-15,398.94,399.31,392.534,395.87,2678300.0,367.7985999999975,333.87385499999533,333.17226981561856,377.25399999999536,421.33573018437215,23.369788092042675,0.7111532365238517,60.11352330087202,12.67580501133557,0.9203129068450941,11.755492104490475,4987405.0
2014-01-14,2014-01-14,392.13,398.63,391.29,397.54,2340100.0,368.9799999999975,334.3909549999953,336.7110879381837,379.66849999999533,422.62591206180696,22.628904985171094,0.7080141603303441,60.85670635650094,11.878004112316717,0.09800960626099275,11.779994506055724,4775025.0
2014-01-13,2014-01-13,397.98,399.78,388.45,390.98,2844900.0,369.9313999999975,334.8679049999953,338.71950386952074,381.1279999999953,423.5364961304699,22.254201281708564,0.6161559698992142,56.410381286369095,10.212528646094938,-1.2539726879686288,11.466501334063567,4756165.0
2014-01-10,2014-01-10,402.53,403.764,393.8,397.66,2679500.0,370.79039999999753,335.4063549999953,341.04459939604715,382.9674999999953,424.8904006039435,21.89371192278649,0.6752323883646189,59.64378891129789,9.705777737734195,-1.4085788770634977,11.114356614797693,4717655.0
2014-01-09,2014-01-09,403.71,406.89,398.44,401.01,2103000.0,371.77359999999754,335.9761049999953,343.60122233639476,384.96399999999534,426.3267776635959,21.48916660446228,0.6939666640681774,61.19825644853491,9.591291686615818,-1.2184519425454994,10.809743629161318,4606280.0
2014-01-08,2014-01-08,398.47,403.0,396.04,401.92,2316500.0,372.5995999999975,336.41980499999534,347.8151447687883,387.33049999999537,426.84585523120245,20.403947136209286,0.6846054516610122,61.63060842942095,9.436073434580237,-1.0989361556648642,10.535009590245101,4555320.0
2014-01-07,2014-01-07,395.04,398.47,394.29,398.03,1916000.0,373.1807999999975,336.8451049999953,354.93077590878744,389.9094999999953,424.8882240912032,17.941970683560314,0.6160777045330506,58.6234884081154,8.62488732840194,-1.528097809474529,10.152985137876469,4429350.0
2014-01-06,2014-01-06,395.85,397.0,388.42,393.63,3170600.0,373.5887999999975,337.23660499999534,362.98232044406495,392.19349999999537,421.4046795559258,14.896309885773608,0.5245881888688229,55.33467360835238,7.299303468914275,-2.282945335169755,9.58224880408403,4347235.0
2014-01-03,2014-01-03,398.29,402.71,396.22,396.44,2210200.0,373.94219999999746,337.6877549999953,374.51869728670334,394.70799999999537,414.8973027132874,10.229994179642803,0.5428940024477501,56.99401220291276,6.583551174955005,-2.398958103303219,8.982509278258224,3943705.0
2014-01-02,2014-01-02,398.8,399.36,394.02,397.97,2137800.0,374.40079999999745,338.15940499999533,385.05960902961635,396.67199999999536,408.2843909703744,5.854908322432209,0.5558885764058243,57.91087467579449,6.145371751449375,-2.2697100214470787,8.415081772896453,3242855.0
2013-12-31,2013-12-31,394.58,398.83,393.8,398.79,1996500.0,374.9017999999975,338.63905499999527,385.1679633822808,396.46099999999535,407.7540366177099,5.696921824701393,0.6031166407603485,58.42248686666519,5.819075760052499,-2.0768048102751635,7.895880570327662,2818985.0
2013-12-30,2013-12-30,399.41,399.92,392.45,393.37,2487100.0,375.33899999999744,339.0760549999952,386.9929588577396,396.91949999999537,406.8460411422511,5.001790611071451,0.32121164113823664,53.770039615308285,4.7590871649223345,-2.5094347243242625,7.268521889246597,2774225.0
2013-12-27,2013-12-27,404.65,405.63,396.25,398.08,1986900.0,375.8877999999975,339.5249049999953,387.2311933435448,397.10199999999537,406.9728066564459,4.971421275365357,0.5495400241359956,56.97641467141864,4.531941952912689,-2.1892639490671266,6.721205901979816,2728845.0
2013-12-26,2013-12-26,401.79,404.52,396.81,404.39,1868500.0,376.5991999999975,340.0146049999953,388.9879127007392,398.0074999999954,407.0270872992516,4.532370520282316,0.8538133058776934,60.88997496786891,5.108365702947992,-1.2902721592254585,6.398637862173451,2625430.0
2013-12-24,2013-12-24,402.52,403.7249,396.37,399.2,1380400.0,377.17259999999754,340.45365499999525,390.93057143503177,398.5874999999954,406.244428564959,3.8420314560610636,0.5399964551587485,56.3497235562888,4.731223592812398,-1.3339314154888422,6.06515500830124,2471530.0
2013-12-23,2013-12-23,403.69,405.0,399.2,402.92,2659500.0,377.7897999999975,340.8914049999953,390.86848934136617,398.73999999999535,406.6115106586245,3.9481921345384303,0.7655144724616695,58.72534803635806,4.857462028215309,-0.9661543840687452,5.823616412284054,2453235.0
2013-12-20,2013-12-20,396.55,404.72,395.78,402.2,5033900.0,378.3905999999975,341.2889049999953,391.03536241977207,398.6229999999954,406.2106375802187,3.806924126416892,0.7357123651588091,58.06664184783676,4.754045527425092,-0.85565670788717,5.609702235312262,2601905.0
2013-12-19,2013-12-19,394.27,397.29,392.6,395.19,2427200.0,378.8469999999975,341.6799549999953,391.3726822181034,398.0299999999953,404.6873177818872,3.3451336742918722,0.2867008836711835,51.956185978042456,3.6643763747971434,-1.5562606884120944,5.220637063209238,2567160.0
2013-12-18,2013-12-18,389.23,396.3,383.1,395.96,3489100.0,379.48819999999745,342.04875499999537,391.17334424447733,397.84749999999536,404.5216557555134,3.3551326855230243,0.35859634767776843,52.546888716991425,2.920986542134983,-1.8397204168594037,4.760706958994387,2516360.0
2013-12-17,2013-12-17,390.65,391.36,386.5,387.65,2343900.0,380.0455999999975,342.3733049999953,389.45003879552274,397.43999999999534,405.42996120446793,4.020713166501956,-0.11264377569913275,45.97687946693156,1.245135417179256,-2.812457233452105,4.057592650631361,2503495.0
2013-12-16,2013-12-16,385.03,391.7,385.0,388.97,2251700.0,380.5829999999976,342.7261049999953,388.3075896847339,397.09499999999537,405.88241031525683,4.4258478778436245,0.0376908720260674,47.10814706154379,0.2083692597927893,-3.079378712670857,3.2877479724636465,2482165.0
2013-12-13,2013-12-13,385.32,389.42,383.8,384.24,3025000.0,381.06519999999756,343.0600049999953,386.01557346518825,396.42999999999535,406.84442653480244,5.254106164925568,-0.08524585867757212,43.58602174328921,-1.1500183112843843,-3.5502130269984242,2.40019471571404,2516410.0
2013-12-12,2013-12-12,381.26,385.0,379.5,381.25,2123700.0,381.4941999999976,343.3540549999953,383.7919761840715,395.9434999999953,408.09502381591915,6.1380089916485465,-0.1045949554384433,41.475012945425355,-2.4798879411109738,-3.904066125460011,1.4241781843490373,2480350.0
2013-12-11,2013-12-11,387.34,388.98,382.0,382.19,2451300.0,381.9715999999976,343.65590499999524,381.66041821339485,395.1699999999953,408.67958178659575,6.837351917706613,0.01960022874765886,42.41920815720227,-3.246666710864929,-3.736675916171173,0.49000920530624414,2468940.0
2013-12-10,2013-12-10,383.74,389.06,383.02,387.78,2736800.0,382.69159999999755,343.9787549999952,380.91218538723655,394.50849999999525,408.10481461275396,6.892786651115942,0.25256162454194414,47.81139343586021,-2.989203887239114,-2.7833704740362863,-0.20583341320282755,2500630.0
2013-12-09,2013-12-09,388.11,388.21,382.57,384.89,2761800.0,383.45419999999757,344.29355499999525,379.89194990749735,393.65699999999526,407.4220500924932,6.9934232555235045,0.18154856171669956,45.44211330740214,-3.1262664586706137,-2.336346436374229,-0.7899200222963848,2522895.0
2013-12-06,2013-12-06,388.35,388.35,383.83,386.95,1984700.0,384.1971999999976,344.5872549999952,379.19540912131293,393.1029999999953,407.01059087867765,7.07579991945242,0.27878986901222913,47.441434525068956,-2.889517439305564,-1.6796779336073433,-1.2098395056982207,2526330.0
2013-12-05,2013-12-05,386.65,386.65,381.371,384.49,1906500.0,384.93939999999765,344.8915549999952,378.24576055584816,392.6459999999953,407.04623944414243,7.334973204437231,0.2168102644532681,45.30624854723962,-2.9867753561322274,-1.4215486803472053,-1.5652266757850222,2463125.0
2013-12-04,2013-12-04,383.5,389.69,381.4914,385.96,2355300.0,385.58559999999756,345.19885499999526,377.55044469354937,392.1219999999953,406.6935553064412,7.432153924771425,0.2885606625234621,46.84575929707604,-2.8021743810372755,-0.9895581642018025,-1.812616216835473,2470380.0
2013-12-03,2013-12-03,390.11,390.949,383.1,384.66,3702900.0,386.1317999999976,345.4655549999952,376.7985625240464,391.4564999999953,406.11443747594416,7.488922767126895,0.26816315354233367,45.62272966323271,-2.7857459263026954,-0.778503767573778,-2.0072421587289173,2548635.0
2013-12-02,2013-12-02,399.0,399.0,389.1,392.3,4714000.0,386.83379999999755,345.8020549999952,376.8554393480439,391.1319999999953,405.4085606519467,7.300124076757499,0.540906210833247,53.33363483451936,-1.714619828484274,0.23409786419571477,-1.9487176926799887,2684510.0
2013-11-29,2013-11-29,389.1,394.0999,388.62,393.62,2406000.0,387.72119999999757,346.1501549999952,376.8596878189111,391.1444999999953,405.42931218107947,7.304109954804101,0.5866479715877105,54.533263939270725,-0.7492858233907214,0.959545495431414,-1.7088313188221353,2680455.0
