,date,open,high,low,close,volume,CUMLOGRET_1,CUMPCTRET_1
684,2022-11-01 10:35:00,100.305,100.32,99.81,100.1,3094754.0,0.0935534819436914,0.09806932865291795
685,2022-11-01 10:30:00,100.63,100.83,100.12,100.29,1938514.0,0.09544978472263362,0.10015357612988174
686,2022-11-01 10:25:00,100.4754,104.0,100.22,100.62,2125508.0,0.09873484068568905,0.10377358490566047
687,2022-11-01 10:20:00,100.53,101.0534,100.4301,100.4999,1733355.0,0.09754052809627634,0.1024561211057482
688,2022-11-01 10:15:00,100.83,100.94,100.39,100.55,2062829.0,0.09803891184117747,0.10300570425625266
689,2022-11-01 10:10:00,101.21,101.53,100.84,100.84,1810775.0,0.10091889794223564,0.10618692408951302
690,2022-11-01 10:05:00,102.18,102.31,101.17,101.2,2242537.0,0.10448255247588163,0.11013602457218075
691,2022-11-01 10:00:00,101.95,102.6,101.9,102.1701,1577706.0,0.11402286698625866,0.12077775340061447
692,2022-11-01 09:55:00,102.155,102.49,101.87,101.93,1736059.0,0.11167009880283801,0.11814392277314623
693,2022-11-01 09:50:00,103.06,103.08,102.04,102.155,1751808.0,0.11387506331429169,0.12061211057481347
694,2022-11-01 09:45:00,103.14,103.32,102.46,103.06,1591462.0,0.12269513852259477,0.13053971039929801
695,2022-11-01 09:40:00,103.63,103.82,102.51,103.135,2067380.0,0.12342260527307418,0.1313624396665205
696,2022-11-01 09:35:00,103.99,104.58,103.13,103.644,3314458.0,0.12834574570866544,0.13694602896007035
697,2022-11-01 09:30:00,104.2,104.23,103.66,103.98,112916.0,0.1315823685780862,0.14063185607722684
698,2022-11-01 09:25:00,104.14,104.25,104.14,104.2,24693.0,0.133695924941783,0.1430451952610794
699,2022-11-01 09:20:00,104.1501,104.26,104.12,104.14,32970.0,0.13311994335726948,0.1423870118473014
700,2022-11-01 09:15:00,104.22,104.3,104.18,104.18,37088.0,0.13350396793956207,0.1428258007898202
701,2022-11-01 09:10:00,104.12,104.21,104.1,104.21,48120.0,0.1337918896268525,0.14315489249670899
702,2022-11-01 09:05:00,104.15,104.19,104.1,104.12,27313.0,0.1329278757488812,0.14216761737604222
703,2022-11-01 09:00:00,104.2103,104.23,104.1,104.13,31062.0,0.1330239141643211,0.1422773146116718
704,2022-11-01 08:55:00,104.23,104.3,104.1914,104.23,33958.0,0.13398379137374739,0.1433742869679684
705,2022-11-01 08:50:00,104.24,104.27,104.15,104.2,41669.0,0.133695924941783,0.1430451952610794
706,2022-11-01 08:45:00,104.2199,104.28,104.11,104.2206,25145.0,0.13389360213940246,0.1432711715664765
707,2022-11-01 08:40:00,104.1,104.38,104.1,104.22,44661.0,0.13388784510358512,0.1432645897323388
708,2022-11-01 08:35:00,104.19,104.19,104.1,104.1,43130.0,0.13273577124343972,0.14194822290478282
709,2022-11-01 08:30:00,104.02,104.22,104.0,104.16,94208.0,0.13331197408277565,0.1426064063185608
710,2022-11-01 08:25:00,103.99,104.05,103.95,104.03,84204.0,0.1320631147053204,0.14118034225537524
711,2022-11-01 08:20:00,103.85,104.0,103.85,103.98,42146.0,0.1315823685780862,0.14063185607722684
712,2022-11-01 08:15:00,103.74,103.88,103.72,103.84,33293.0,0.13023504857829643,0.13909609477841167
713,2022-11-01 08:10:00,103.7,103.74,103.65,103.74,16034.0,0.12927156454577055,0.13799912242211487
714,2022-11-01 08:05:00,103.8,103.88,103.1785,103.7,210192.0,0.1288859108579981,0.1375603334795963
715,2022-11-01 08:00:00,103.69,103.8,103.67,103.76,13007.0,0.12946433563070492,0.13821851689337428
716,2022-11-01 07:55:00,103.62,103.63,103.62,103.62,3062.0,0.12811415700915882,0.1366827555945591
717,2022-11-01 07:50:00,103.62,103.69,103.56,103.63,21413.0,0.12821065881864258,0.1367924528301887
718,2022-11-01 07:45:00,103.59,103.65,103.57,103.65,7317.0,0.12840363450430517,0.1370118473014481
719,2022-11-01 07:40:00,103.56,103.65,103.48,103.6,12174.0,0.1279211254478992,0.1364633611232997
720,2022-11-01 07:35:00,103.65,103.74,103.6,103.65,23595.0,0.12840363450430517,0.1370118473014481
721,2022-11-01 07:30:00,103.6,103.7,103.6,103.6,19279.0,0.1279211254478992,0.1364633611232997
722,2022-11-01 07:25:00,103.61,103.63,103.54,103.63,14009.0,0.12821065881864258,0.1367924528301887
723,2022-11-01 07:20:00,103.72,103.72,103.63,103.63,14136.0,0.12821065881864258,0.1367924528301887
724,2022-11-01 07:15:00,103.74,103.76,103.65,103.7,21097.0,0.1288859108579981,0.1375603334795963
725,2022-11-01 07:10:00,103.75,103.86,103.71,103.74,25874.0,0.12927156454577055,0.13799912242211487
726,2022-11-01 07:05:00,103.76,103.8,103.42,103.8,78754.0,0.1298497663543047,0.13865730583589286
727,2022-11-01 07:00:00,103.68,103.72,103.68,103.72,11539.0,0.12907875629298018,0.1377797279508557
728,2022-11-01 06:55:00,103.71,103.75,103.71,103.74,1298.0,0.12927156454577055,0.13799912242211487
729,2022-11-01 06:50:00,103.66,103.72,103.61,103.71,2262.0,0.12898233822415925,0.13767003071522588
730,2022-11-01 06:45:00,103.63,103.66,103.63,103.66,421.0,0.12850010838407702,0.1371215445370777
731,2022-11-01 06:40:00,103.66,103.72,103.66,103.67,1724.0,0.12859657295753718,0.1372312417727073
732,2022-11-01 06:35:00,103.67,103.67,103.66,103.66,651.0,0.12850010838407702,0.1371215445370777
733,2022-11-01 06:30:00,103.73,103.74,103.73,103.74,721.0,0.12927156454577055,0.13799912242211487
734,2022-11-01 06:25:00,103.59,103.75,103.59,103.74,4635.0,0.12927156454577055,0.13799912242211487
735,2022-11-01 06:20:00,103.51,103.51,103.51,103.51,1094.0,0.12705202201817528,0.13547608600263272
736,2022-11-01 06:15:00,103.5,103.56,103.5,103.5,7843.0,0.1269554083279403,0.13536638876700313
737,2022-11-01 06:10:00,103.46,103.49,103.46,103.49,2214.0,0.1268587853025981,0.13525669153137332
738,2022-11-01 06:05:00,103.5,103.5,103.47,103.47,1925.0,0.12666551123937578,0.13503729706011414
739,2022-11-01 05:55:00,103.53,103.54,103.53,103.54,602.0,0.127341807096272,0.13580517770952194
740,2022-11-01 05:50:00,103.49,103.55,103.49,103.55,1663.0,0.1274383834641096,0.1359148749451513
741,2022-11-01 05:45:00,103.5,103.5,103.42,103.42,4122.0,0.12618216259059187,0.13448881088196574
742,2022-11-01 05:35:00,103.5,103.5,103.48,103.48,1170.0,0.12676215294034485,0.13514699429574373
743,2022-11-01 05:25:00,103.28,103.4,103.28,103.4,808.0,0.12598875769684534,0.13426941641070655
744,2022-11-01 05:20:00,103.28,103.28,103.21,103.21,1607.0,0.12414954320035833,0.13218516893374277
745,2022-11-01 05:15:00,103.27,103.27,103.27,103.27,543.0,0.12473071330582904,0.13284335234752076
746,2022-11-01 05:10:00,103.24,103.33,103.19,103.3,4264.0,0.12502117174810928,0.13317244405440976
747,2022-11-01 05:05:00,103.4,103.4,103.22,103.22,2291.0,0.12424642834309763,0.13229486616937258
748,2022-11-01 04:55:00,103.5,103.5,103.5,103.5,502.0,0.1269554083279403,0.13536638876700313
749,2022-11-01 04:50:00,103.56,103.57,103.47,103.47,1303.0,0.12666551123937578,0.13503729706011414
750,2022-11-01 04:40:00,103.5,103.5,103.48,103.5,2052.0,0.1269554083279403,0.13536638876700313
751,2022-11-01 04:35:00,103.53,103.53,103.49,103.5,2918.0,0.1269554083279403,0.13536638876700313
752,2022-11-01 04:30:00,103.5,103.5,103.5,103.5,220.0,0.1269554083279403,0.13536638876700313
753,2022-11-01 04:25:00,103.54,103.6,103.44,103.44,4422.0,0.12637553008611857,0.13470820535322514
754,2022-11-01 04:20:00,103.58,103.63,103.54,103.55,11401.0,0.1274383834641096,0.1359148749451513
755,2022-11-01 04:15:00,103.5,103.6,103.5,103.6,3750.0,0.1279211254478992,0.1364633611232997
756,2022-11-01 04:10:00,103.4,103.6,103.4,103.55,5843.0,0.1274383834641096,0.1359148749451513
757,2022-11-01 04:05:00,103.01,103.4,102.75,103.39,10515.0,0.1258920412211182,0.13415971917507674
758,2022-10-31 20:00:00,102.37,102.42,102.36,102.38,11399.0,0.1160751766519537,0.12308029837648093
759,2022-10-31 19:55:00,102.28,102.38,102.26,102.38,6672.0,0.1160751766519537,0.12308029837648093
760,2022-10-31 19:50:00,102.38,102.38,102.28,102.28,6986.0,0.11509794604550241,0.12198332602018436
761,2022-10-31 19:45:00,102.32,102.32,102.3,102.3,1413.0,0.11529346858009722,0.12220272049144354
762,2022-10-31 19:40:00,102.42,102.5,102.32,102.32,4309.0,0.11548895289310375,0.12242211496270294
763,2022-10-31 19:35:00,102.49,102.49,102.42,102.42,3083.0,0.1164658016569207,0.12351908731899952
764,2022-10-31 19:30:00,102.43,102.46,102.43,102.46,4254.0,0.11685627413357264,0.12395787626151811
765,2022-10-31 19:25:00,102.43,102.43,102.42,102.42,834.0,0.1164658016569207,0.12351908731899952
766,2022-10-31 19:20:00,102.45,102.5,102.4,102.4,2574.0,0.116270508227924,0.12329969284774034
767,2022-10-31 19:15:00,102.49,102.5,102.45,102.45,1991.0,0.11675867030742522,0.12384817902588852
768,2022-10-31 19:10:00,102.51,102.55,102.48,102.55,7025.0,0.11773428014090605,0.1249451513821851
769,2022-10-31 19:05:00,102.27,102.44,102.25,102.44,5402.0,0.11666105695384102,0.12373848179025893
770,2022-10-31 19:00:00,102.35,102.35,102.26,102.26,2156.0,0.11490238527436986,0.12176393154892518
771,2022-10-31 18:55:00,102.36,102.36,102.31,102.31,1567.0,0.11539121551336515,0.12231241772707335
772,2022-10-31 18:50:00,102.28,102.35,102.28,102.33,2827.0,0.11558668072118049,0.12253181219833253
773,2022-10-31 18:45:00,102.3,102.33,102.3,102.3,5392.0,0.11529346858009722,0.12220272049144354
774,2022-10-31 18:40:00,102.33,102.36,102.32,102.36,2658.0,0.1158798069141045,0.12286090390522153
775,2022-10-31 18:35:00,102.35,102.37,102.3,102.32,6875.0,0.11548895289310375,0.12242211496270294
776,2022-10-31 18:30:00,102.33,102.35,102.23,102.35,6248.0,0.11578210772981504,0.12275120666959194
777,2022-10-31 18:25:00,102.33,102.36,102.29,102.33,13322.0,0.11558668072118049,0.12253181219833253
778,2022-10-31 18:20:00,102.3,102.35,102.27,102.3301,10149.0,0.11558765795123187,0.12253290917068904
779,2022-10-31 18:15:00,102.26,102.41,102.25,102.3,14159.0,0.11529346858009722,0.12220272049144354
780,2022-10-31 18:10:00,102.34,102.34,102.25,102.25,10425.0,0.11480459054542767,0.12165423431329536
781,2022-10-31 18:05:00,102.31,102.37,102.31,102.36,5683.0,0.1158798069141045,0.12286090390522153
782,2022-10-31 18:00:00,102.34,102.36,102.31,102.35,3147.0,0.11578210772981504,0.12275120666959194
783,2022-10-31 17:55:00,102.35,102.44,102.31,102.31,68431.0,0.11539121551336515,0.12231241772707335
784,2022-10-31 17:50:00,102.4,102.4,102.36,102.37,2751.0,0.115977496554196,0.12297060114085134
785,2022-10-31 17:45:00,102.44,102.44,102.39,102.39,39870.0,0.11617284720924181,0.12318999561211053
786,2022-10-31 17:40:00,102.36,102.36,102.36,102.36,346.0,0.1158798069141045,0.12286090390522153
787,2022-10-31 17:35:00,102.41,102.41,102.35,102.38,7022.0,0.1160751766519537,0.12308029837648093
788,2022-10-31 17:30:00,102.42,102.42,102.35,102.35,2723.0,0.11578210772981504,0.12275120666959194
789,2022-10-31 17:25:00,102.42,102.43,102.41,102.43,2414.0,0.11656343407095983,0.12362878455462933
790,2022-10-31 17:20:00,102.44,102.44,102.42,102.42,4688.0,0.1164658016569207,0.12351908731899952
791,2022-10-31 17:15:00,102.43,102.44,102.42,102.44,2665.0,0.11666105695384102,0.12373848179025893
792,2022-10-31 17:10:00,102.45,102.45,102.42,102.43,3019.0,0.11656343407095983,0.12362878455462933
793,2022-10-31 17:05:00,102.45,102.49,102.41,102.49,5039.0,0.11714902846598799,0.1242869679684071
794,2022-10-31 17:00:00,102.45,102.5,102.37,102.45,17271.0,0.11675867030742522,0.12384817902588852
795,2022-10-31 16:55:00,102.5486,102.5486,102.44,102.5,43935.0,0.11724659420097941,0.12439666520403692
796,2022-10-31 16:50:00,102.51,102.59,102.41,102.55,36058.0,0.11773428014090605,0.1249451513821851
797,2022-10-31 16:45:00,102.5493,102.55,102.46,102.47,8925.0,0.11695386843414307,0.12406757349714792
798,2022-10-31 16:40:00,102.48,102.53,102.47,102.51,12369.0,0.11734415041782684,0.12450636243966673
799,2022-10-31 16:35:00,102.38,102.53,102.36,102.48,10159.0,0.11705145321099528,0.12417727073277751
800,2022-10-31 16:30:00,102.48,102.49,102.35,102.3984,141106.0,0.11625488310585239,0.12328214129003956
801,2022-10-31 16:25:00,102.46,102.48,102.42,102.45,349537.0,0.11675867030742522,0.12384817902588852
802,2022-10-31 16:20:00,102.48,102.51,102.4,102.41,267426.0,0.11636815970986276,0.12340939008336993
803,2022-10-31 16:15:00,102.45,102.52,102.27,102.5,74545.0,0.11724659420097941,0.12439666520403692
804,2022-10-31 16:10:00,102.5067,102.64,102.44,102.45,89158.0,0.11675867030742522,0.12384817902588852
805,2022-10-31 16:05:00,102.44,102.58,102.27,102.49,175004.0,0.11714902846598799,0.1242869679684071
806,2022-10-31 16:00:00,102.42,102.59,102.2,102.43,3281343.0,0.11656343407095983,0.12362878455462933
807,2022-10-31 15:55:00,102.31,102.5,102.1,102.41,1582187.0,0.11636815970986276,0.12340939008336993
808,2022-10-31 15:50:00,102.385,102.4412,102.255,102.31,1121199.0,0.11539121551336515,0.12231241772707335
809,2022-10-31 15:45:00,102.375,102.48,102.325,102.38,1027202.0,0.1160751766519537,0.12308029837648093
810,2022-10-31 15:40:00,102.185,102.42,102.08,102.365,1105414.0,0.11592865292705848,0.12291575252303644
811,2022-10-31 15:35:00,102.145,102.24,102.05,102.1875,783689.0,0.11419315671408913,0.12096862659061003
812,2022-10-31 15:30:00,102.02,102.2,102.01,102.13,686997.0,0.1136303072125241,0.12033786748573938
813,2022-10-31 15:25:00,101.905,102.17,101.822,102.025,806813.0,0.11260167691438606,0.11918604651162812
814,2022-10-31 15:20:00,101.825,101.9499,101.73,101.9,781770.0,0.11137573585119571,0.11781483106625723
815,2022-10-31 15:15:00,101.835,101.96,101.7657,101.825,798202.0,0.11063944915699284,0.11699210179903474
816,2022-10-31 15:10:00,102.025,102.12,101.8202,101.8378,899032.0,0.11076514712458296,0.11713251426064075
817,2022-10-31 15:05:00,102.43,102.46,101.96,102.025,839702.0,0.11260167691438606,0.11918604651162812
818,2022-10-31 15:00:00,102.59,102.66,102.2301,102.42,643169.0,0.1164658016569207,0.12351908731899952
819,2022-10-31 14:55:00,102.45,102.64,102.41,102.59,690857.0,0.11812425772213794,0.1253839403247039
820,2022-10-31 14:50:00,102.78,103.04,102.4301,102.45,996710.0,0.11675867030742522,0.12384817902588852
821,2022-10-31 14:45:00,102.88,102.969,102.69,102.7896,627553.0,0.12006797621064817,0.12757349714787192
822,2022-10-31 14:40:00,102.695,103.0,102.51,102.89,919774.0,0.12104425201023532,0.12867485739359363
823,2022-10-31 14:35:00,102.415,102.71,102.36,102.6982,593082.0,0.11917838562641281,0.12657086441421672
824,2022-10-31 14:30:00,102.415,102.55,102.37,102.41,578147.0,0.11636815970986276,0.12340939008336993
825,2022-10-31 14:25:00,102.53,102.57,102.31,102.4116,466126.0,0.11638378306208769,0.12342694164107071
826,2022-10-31 14:20:00,102.505,102.59,102.36,102.54,536026.0,0.11763676197807121,0.12483545414655572
827,2022-10-31 14:15:00,102.355,102.6,102.2401,102.515,842365.0,0.11739292495752665,0.12456121105748141
828,2022-10-31 14:10:00,102.36,102.47,102.19,102.35,548505.0,0.11578210772981504,0.12275120666959194
829,2022-10-31 14:05:00,102.1701,102.44,102.12,102.3669,751132.0,0.11594721378640725,0.12293659499780607
830,2022-10-31 14:00:00,101.925,102.18,101.92,102.1691,469837.0,0.11401307933905228,0.1207667836770514
831,2022-10-31 13:55:00,102.07,102.13,101.76,101.9212,440014.0,0.11158376131740282,0.11804738920579205
832,2022-10-31 13:50:00,102.135,102.145,101.8515,102.06,506175.0,0.11294467125834196,0.1195699868363318
833,2022-10-31 13:45:00,102.15,102.24,102.0,102.1491,590888.0,0.11381730627464699,0.120547389205792
834,2022-10-31 13:40:00,102.2783,102.28,102.03,102.1487,553559.0,0.11381339042239605,0.12054300131636686
835,2022-10-31 13:35:00,101.9683,102.3,101.8,102.27,664281.0,0.11500017044043784,0.12187362878455454
836,2022-10-31 13:30:00,101.97,102.07,101.71,101.96,648593.0,0.11196437513043109,0.118473014480035
837,2022-10-31 13:25:00,102.13,102.18,101.93,101.96,636196.0,0.11196437513043109,0.118473014480035
838,2022-10-31 13:20:00,101.645,102.15,101.57,102.1201,1810837.0,0.11353336723542987,0.12022926722246607
839,2022-10-31 13:15:00,101.615,101.73,101.48,101.64,575287.0,0.10882095407447978,0.11496270293988586
840,2022-10-31 13:10:00,101.2699,101.6846,101.21,101.6182,615330.0,0.10860644858261202,0.11472356296621333
841,2022-10-31 13:05:00,101.3025,101.55,101.16,101.26,1183655.0,0.10507526216427979,0.11079420798595896
842,2022-10-31 13:00:00,101.3091,101.47,101.26,101.305,594558.0,0.10551956400063126,0.11128784554629245
843,2022-10-31 12:55:00,101.615,101.7301,101.25,101.305,738140.0,0.10551956400063126,0.11128784554629245
844,2022-10-31 12:50:00,101.705,101.71,101.47,101.6179,526550.0,0.10860349635119254,0.11472027204914448
845,2022-10-31 12:45:00,101.8,101.95,101.52,101.7,726685.0,0.10941109867703074,0.11562088635366385
846,2022-10-31 12:40:00,101.715,101.9045,101.69,101.7997,540053.0,0.11039095277978318,0.11671456779289158
847,2022-10-31 12:35:00,102.065,102.07,101.7,101.7294,1151182.0,0.1097001424455784,0.11594339622641514
848,2022-10-31 12:30:00,102.295,102.32,102.01,102.07,703669.0,0.11304264803792352,0.11967968407196139
849,2022-10-31 12:25:00,102.525,102.53,102.16,102.2979,780719.0,0.11527294051016032,0.12217968407196134
850,2022-10-31 12:20:00,102.325,102.8,102.286,102.5206,1150411.0,0.11744754961784314,0.12462264150943403
851,2022-10-31 12:15:00,101.92,102.42,101.915,102.335,1076903.0,0.11563554105392913,0.12258666081614744
852,2022-10-31 12:10:00,101.955,102.06,101.8,101.92,653362.0,0.11157198744636967,0.11803422553751641
853,2022-10-31 12:05:00,101.69,101.97,101.6301,101.96,822063.0,0.11196437513043109,0.118473014480035
854,2022-10-31 12:00:00,101.985,102.18,101.3906,101.72,1176450.0,0.10960773617643542,0.11584028082492326
855,2022-10-31 11:55:00,101.705,102.07,101.67,101.965,1027625.0,0.11201341276682691,0.1185278630978499
856,2022-10-31 11:50:00,101.655,101.76,101.503,101.705,573869.0,0.10946026167696696,0.11567573497147876
857,2022-10-31 11:45:00,101.485,101.7731,101.41,101.66,782876.0,0.10901770764127297,0.11518209741114527
858,2022-10-31 11:40:00,101.655,101.7,101.35,101.485,785670.0,0.10729479993210639,0.1132623957876262
859,2022-10-31 11:35:00,101.855,101.9,101.51,101.655,1030404.0,0.10896852287870243,0.11512724879333036
860,2022-10-31 11:30:00,102.135,102.205,101.8,101.855,912915.0,0.11093402889203746,0.11732119350592374
861,2022-10-31 11:25:00,101.875,102.21,101.84,102.13,957954.0,0.1136303072125241,0.12033786748573938
862,2022-10-31 11:20:00,102.14,102.1784,101.75,101.875,851687.0,0.11113036718354322,0.11754058797718292
863,2022-10-31 11:15:00,102.055,102.25,101.91,102.1375,828132.0,0.11370374033334234,0.12042014041246163
864,2022-10-31 11:10:00,102.025,102.3223,101.69,102.055,2754202.0,0.11289567926852262,0.11951513821851711
865,2022-10-31 11:05:00,101.82,102.14,101.8,102.0272,977220.0,0.11262324002421836,0.11921017990346638
866,2022-10-31 11:00:00,101.605,102.09,101.345,101.82,1362841.0,0.11059034409670644,0.11693725318121984
867,2022-10-31 10:55:00,101.87,101.99,101.465,101.61,1009578.0,0.10852575112030646,0.11463361123299687
868,2022-10-31 10:50:00,101.5189,101.94,101.4204,101.8779,1303685.0,0.1111588330360558,0.11757240017551562
869,2022-10-31 10:45:00,100.985,101.56,100.96,101.515,1511776.0,0.10759036643672117,0.1135914874945152
870,2022-10-31 10:40:00,101.125,101.16,100.74,100.985,1369289.0,0.10235578658286824,0.1077775340061431
871,2022-10-31 10:35:00,100.965,101.205,100.8,101.1217,1500301.0,0.10370853758860946,0.10927709521720064
872,2022-10-31 10:30:00,101.09,101.28,100.87,100.9694,1919138.0,0.1022012962619736,0.10760640631856067
873,2022-10-31 10:25:00,101.825,101.8298,101.05,101.0849,1346012.0,0.10334455342185828,0.10887340939008339
874,2022-10-31 10:20:00,101.615,101.95,101.4001,101.8282,1309897.0,0.1106708751301693,0.11702720491443608
875,2022-10-31 10:15:00,101.6048,101.98,101.56,101.61,4467851.0,0.10852575112030646,0.11463361123299687
876,2022-10-31 10:10:00,102.56,102.56,101.6,101.6124,2042438.0,0.10854937056383342,0.11465993856954793
877,2022-10-31 10:05:00,102.385,102.79,102.2,102.5603,1627155.0,0.11783471390760297,0.12505813953488376
878,2022-10-31 10:00:00,102.5,103.66,102.34,102.39,2328810.0,0.11617284720924181,0.12318999561211053
879,2022-10-31 09:55:00,102.74,102.81,102.41,102.51,1462325.0,0.11734415041782684,0.12450636243966673
880,2022-10-31 09:50:00,103.36,103.45,102.56,102.745,2291809.0,0.11963398601435002,0.12708424747696356
881,2022-10-31 09:45:00,103.81,103.82,103.0,103.35,2439808.0,0.12550508175029376,0.13372093023255816
882,2022-10-31 09:40:00,104.3786,104.87,103.3801,103.8199,3085168.0,0.13004146281558754,0.13887560333479598
883,2022-10-31 09:35:00,103.56,104.56,103.24,104.3755,4337206.0,0.1353787692012238,0.1449703817463801
884,2022-10-31 09:30:00,102.95,103.7,102.95,103.7,174230.0,0.1288859108579981,0.1375603334795963
885,2022-10-31 09:25:00,102.96,103.09,102.88,102.96,61277.0,0.12172435891038763,0.12944273804300122
886,2022-10-31 09:20:00,103.02,103.15,102.95,102.96,44049.0,0.12172435891038763,0.12944273804300122
887,2022-10-31 09:15:00,103.22,103.29,102.96,103.01,74689.0,0.1222098665181185,0.12999122422114961
888,2022-10-31 09:10:00,103.27,103.3,103.1323,103.2,33693.0,0.12405264866997882,0.13207547169811318
889,2022-10-31 09:05:00,103.26,103.31,103.1275,103.27,68007.0,0.12473071330582904,0.13284335234752076
890,2022-10-31 09:00:00,103.23,103.25,103.1,103.22,42273.0,0.12424642834309763,0.13229486616937258
891,2022-10-31 08:55:00,103.2766,103.38,103.0,103.12,47871.0,0.12327715425344853,0.131197893813076
892,2022-10-31 08:50:00,103.4,103.4476,103.22,103.23,34346.0,0.12434330410001518,0.13240456340500217
893,2022-10-31 08:45:00,102.9201,103.43,102.9201,103.4,64564.0,0.12598875769684534,0.13426941641070655
894,2022-10-31 08:40:00,103.47,103.47,102.8788,102.93,150654.0,0.12143294116098463,0.12911364633611244
895,2022-10-31 08:35:00,103.66,103.7,103.46,103.48,54446.0,0.12676215294034485,0.13514699429574373
896,2022-10-31 08:30:00,103.71,103.85,103.61,103.7185,46349.0,0.129064294175292,0.1377632733655112
897,2022-10-31 08:25:00,103.5,103.74,103.46,103.7399,43301.0,0.1292706005969738,0.1379980254497588
898,2022-10-31 08:20:00,103.44,103.52,103.44,103.5,23297.0,0.1269554083279403,0.13536638876700313
899,2022-10-31 08:15:00,103.45,103.5,103.38,103.5,27274.0,0.1269554083279403,0.13536638876700313
900,2022-10-31 08:10:00,103.45,103.49,103.4,103.43,37471.0,0.12627885101222885,0.13459850811759555
901,2022-10-31 08:05:00,103.2215,103.69,102.3115,103.4501,236832.0,0.1264731664641573,0.13481899956121124
902,2022-10-31 08:00:00,103.44,103.59,103.42,103.58,17586.0,0.12772805661826184,0.1362439666520403
903,2022-10-31 07:55:00,103.57,103.64,103.41,103.45,22410.0,0.12647219981406851,0.13481790258885473
904,2022-10-31 07:50:00,103.56,103.67,103.5,103.52,19289.0,0.12714862637510685,0.13558578323826231
905,2022-10-31 07:45:00,103.4,103.52,103.38,103.52,23940.0,0.12714862637510685,0.13558578323826231
906,2022-10-31 07:40:00,103.4,103.42,103.37,103.38,12029.0,0.12579531539040978,0.13405002193944715
907,2022-10-31 07:35:00,103.6,103.6,103.35,103.37,25107.0,0.12569858020290997,0.13394032470381756
908,2022-10-31 07:30:00,103.47,103.69,103.43,103.66,15580.0,0.12850010838407702,0.1371215445370777
909,2022-10-31 07:25:00,103.47,103.6,103.42,103.47,18865.0,0.12666551123937578,0.13503729706011414
910,2022-10-31 07:20:00,103.37,103.47,103.37,103.47,12866.0,0.12666551123937578,0.13503729706011414
911,2022-10-31 07:15:00,103.3,103.4,103.29,103.38,8485.0,0.12579531539040978,0.13405002193944715
912,2022-10-31 07:10:00,103.26,103.26,103.06,103.26,10107.0,0.12463387507401953,0.13273365511189117
913,2022-10-31 07:05:00,103.05,103.45,102.91,103.26,64869.0,0.12463387507401953,0.13273365511189117
914,2022-10-31 07:00:00,102.81,103.04,102.81,103.04,3521.0,0.12250105797856017,0.13032031592803883
915,2022-10-31 06:55:00,102.71,102.75,102.69,102.72,8223.0,0.11939063556416758,0.12681000438788947
916,2022-10-31 06:50:00,102.63,102.68,102.63,102.68,1100.0,0.11900115162545626,0.1263712154453709
917,2022-10-31 06:45:00,102.66,102.72,102.66,102.67,866.0,0.11890375693338984,0.12626151820974107
918,2022-10-31 06:40:00,102.63,102.67,102.63,102.66,1089.0,0.11880635275467363,0.12615182097411148
919,2022-10-31 06:35:00,102.62,102.62,102.62,102.62,310.0,0.11841664113633531,0.1257130320315929
920,2022-10-31 06:25:00,102.6,102.61,102.6,102.61,5318.0,0.11831918949663423,0.12560333479596308
921,2022-10-31 06:20:00,102.71,102.71,102.4,102.45,4576.0,0.11675867030742522,0.12384817902588852
922,2022-10-31 06:10:00,102.69,102.8,102.69,102.8,2432.0,0.12016914864358116,0.12768758227292665
923,2022-10-31 06:05:00,102.69,102.7,102.69,102.7,1869.0,0.11919591255702901,0.12659060991663007
924,2022-10-31 06:00:00,102.8,102.83,102.7,102.7,3981.0,0.11919591255702901,0.12659060991663007
925,2022-10-31 05:55:00,102.83,102.9,102.79,102.79,4265.0,0.1200718676473473,0.12757788503729728
926,2022-10-31 05:50:00,102.74,102.78,102.74,102.78,1150.0,0.1199745771866001,0.12746818780166747
927,2022-10-31 05:40:00,102.64,102.8,102.64,102.78,12498.0,0.1199745771866001,0.12746818780166747
928,2022-10-31 05:35:00,102.48,102.58,102.48,102.58,2881.0,0.11802677758363882,0.1252742430890741
929,2022-10-31 05:30:00,102.45,102.49,102.37,102.37,5920.0,0.115977496554196,0.12297060114085134
930,2022-10-31 05:25:00,102.5,102.51,102.48,102.51,8416.0,0.11734415041782684,0.12450636243966673
931,2022-10-31 05:20:00,102.4,102.45,102.4,102.4,1735.0,0.116270508227924,0.12329969284774034
932,2022-10-31 05:15:00,102.36,102.36,102.33,102.36,2977.0,0.1158798069141045,0.12286090390522153
933,2022-10-31 05:10:00,102.36,102.41,102.36,102.41,669.0,0.11636815970986276,0.12340939008336993
934,2022-10-31 05:05:00,102.51,102.51,102.32,102.32,2565.0,0.11548895289310375,0.12242211496270294
935,2022-10-31 05:00:00,102.32,102.6,102.32,102.54,5445.0,0.11763676197807121,0.12483545414655572
936,2022-10-31 04:55:00,102.32,102.32,102.32,102.32,215.0,0.11548895289310375,0.12242211496270294
937,2022-10-31 04:50:00,102.49,102.49,102.31,102.31,6579.0,0.11539121551336515,0.12231241772707335
938,2022-10-31 04:45:00,102.34,102.51,102.34,102.5,6036.0,0.11724659420097941,0.12439666520403692
939,2022-10-31 04:40:00,102.31,102.35,102.28,102.34,6896.0,0.11568439899946231,0.12264150943396235
